paper,doi,title,year,venue
https://dblp.org/rec/journals/sncs/LenguaCanteroPMO24,https://doi.org/10.1007/S42979-024-03424-W,The Expert and Planning Module of an Intelligent Pedagogical Agent for the Development of Critical Thinking.,2024,SN Comput. Sci.
https://dblp.org/rec/journals/tkl/MillisFWGT17,https://doi.org/10.1007/S10758-016-9289-5,The Impact of Game-Like Features on Learning from an Intelligent Tutoring System.,2017,Technol. Knowl. Learn.
https://dblp.org/rec/conf/icce/TanZ24,https://doi.org/10.58459/ICCE.2024.4806,The Impact of Instructional Videos Supported by AI-driven Tutoring System on EFL Listening and Speaking.,2024,ICCE
https://dblp.org/rec/journals/tiis/YalcinLC23,https://doi.org/10.1145/3578523,The Impact of Intelligent Pedagogical Agents' Interventions on Student Behavior and Performance in Open-Ended Game Design Environments.,2023,ACM Trans. Interact. Intell. Syst.
https://dblp.org/rec/journals/rigaacs/Saric-GrgicGZ21,https://doi.org/10.2478/ACSS-2021-0004,The Impact of Note-Taking on the Learning Process in Intelligent Tutoring System Tutomat.,2021,Appl. Comput. Syst.
https://dblp.org/rec/journals/frai/ArmandoOR22,https://doi.org/10.3389/FRAI.2022.862997,The Impact of Pedagogical Agents' Gender on Academic Learning: A Systematic Review.,2022,Frontiers Artif. Intell.
https://dblp.org/rec/journals/ijet/Rababah23,https://doi.org/10.3991/IJET.V18I16.41471,The Impact of an Intelligent Tutoring System (ITS) on the Academic Progress and Success of EFL Jordanian Students: A Quasi-Experimental Study.,2023,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/conf/iccbr/SotoForeroABH24,https://doi.org/10.1007/978-3-031-63646-2_13,The Intelligent Tutoring System AI-VT with Case-Based Reasoning and Real Time Recommender Models.,2024,ICCBR
https://dblp.org/rec/conf/hci/HymelLBSB11,https://doi.org/10.1007/978-3-642-21619-0_70,The Interaction of Children's Concepts about Agents and Their Ability to Use an Agent-Based Tutoring System.,2011,HCI (4)
https://dblp.org/rec/conf/aied/WeragamaR13,https://doi.org/10.1007/978-3-642-39112-5_64,The PHP Intelligent Tutoring System.,2013,AIED
https://dblp.org/rec/conf/cogsci/AbdelshiheedHSB22,,The Power of Nudging: Exploring Three Interventions for Metacognitive Skills Instruction across Intelligent Tutoring Systems.,2022,CogSci
https://dblp.org/rec/journals/frai/HuangDNLLP21,https://doi.org/10.3389/FRAI.2021.769455,The Role of Self-Improving Tutoring Systems in Fostering Pre-Service Teacher Self-Regulated Learning.,2021,Frontiers Artif. Intell.
https://dblp.org/rec/conf/icce/Talandron-Felipe19b,https://doi.org/10.58459/ICCE.2019.309,The Role of Technology Identity among Students in Rural Areas using a Web-based Tutoring System.,2019,ICCE
https://dblp.org/rec/journals/access/HasanNRR20,https://doi.org/10.1109/ACCESS.2020.3036990,The Transition From Intelligent to Affective Tutoring System: A Review and Open Issues.,2020,IEEE Access
https://dblp.org/rec/conf/icce/Ilagan23,https://doi.org/10.58459/ICCE.2023.4782,The design and use of conversational intelligent tutoring systems and computer simulation for the use of students of technology entrepreneurship.,2023,ICCE
https://dblp.org/rec/journals/ce/MitrovicOB13,https://doi.org/10.1016/J.COMPEDU.2012.07.002,The effect of positive feedback in a constraint-based intelligent tutoring system.,2013,Comput. Educ.
https://dblp.org/rec/journals/eait/AprinPH24,https://doi.org/10.1007/S10639-023-12275-6,The effectiveness of a virtual learning companion for supporting the critical judgment of social media content.,2024,Educ. Inf. Technol.
https://dblp.org/rec/conf/smc/Maciejewski89,https://doi.org/10.1109/ICSMC.1989.71305,The student-computer interface on an intelligent tutoring system for Japanese language instruction.,1989,SMC
https://dblp.org/rec/journals/aiedu/LechugaD23,https://doi.org/10.1007/S40593-022-00309-Y,Three Algorithms for Grouping Students: A Bridge Between Personalized Tutoring System Data and Classroom Pedagogy.,2023,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/aiedu/RomanoSMD25,https://doi.org/10.1007/S40593-025-00526-1,Through the Telescope: A Systematic Review of Intelligent Tutoring Systems and Their Applications in Psychomotor Skill Learning.,2025,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/eait/LajoiePDH23,https://doi.org/10.1007/S10639-022-11368-Y,Time in various phases of self-regulation and problem-solving performance in an Intelligent Tutoring System.,2023,Educ. Inf. Technol.
https://dblp.org/rec/journals/ai/ConatiBPR21,https://doi.org/10.1016/J.ARTINT.2021.103503,Toward personalized XAI: A case study in intelligent tutoring systems.,2021,Artif. Intell.
https://dblp.org/rec/journals/ijet/BeyyoudhIB19,https://doi.org/10.3991/IJET.V14I14.10664,Towards a New Generation of Intelligent Tutoring Systems.,2019,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/journals/aiedu/SchulzMP23,https://doi.org/10.1007/S40593-022-00305-2,Towards a Tutoring System to Support Robotics Activities in Classrooms - Two Wizard-of-Oz Studies.,2023,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/icce/CruzCGMMRB24,https://doi.org/10.58459/ICCE.2024.4871,Towards the Development of PIA 2.0: A Pedagogical Agent that Exhibits Synthetic Facial Expressions.,2024,ICCE
https://dblp.org/rec/journals/tist/Folsom-KovarikSS13,https://doi.org/10.1145/2438653.2438664,Tractable POMDP representations for intelligent tutoring systems.,2013,ACM Trans. Intell. Syst. Technol.
https://dblp.org/rec/conf/icce/SchmuckerM22,,Transferable Student Performance Modeling for Intelligent Tutoring Systems.,2022,ICCE
https://dblp.org/rec/conf/acmidc/CagiltayWIMM22,https://doi.org/10.1145/3501712.3529747,Understanding Factors that Shape Children's Long Term Engagement with an In-Home Learning Companion Robot.,2022,IDC
https://dblp.org/rec/conf/mc/YunIFRM17,https://doi.org/10.18420/MUC2017-WS08-0369,User-Centric Approach to the Design of a Mobile Learning Companion.,2017,MuC (Workshopband)
https://dblp.org/rec/conf/icce/TahirMS19a,https://doi.org/10.58459/ICCE.2019.837,Using Gamification to Effect Learning Behaviors in Intelligent Tutoring System.,2019,ICCE
https://dblp.org/rec/conf/hci/KuoLPSL19,https://doi.org/10.1007/978-3-030-22341-0_34,Using Learning Analytics to Explore the Performance of Chinese Mathematical Intelligent Tutoring System.,2019,HCI (32)
https://dblp.org/rec/conf/hci/LongRP17,https://doi.org/10.1007/978-3-319-58625-0_14,Using Mobile Technology to Generate Learning Content for an Intelligent Tutoring System.,2017,HCI (15)
https://dblp.org/rec/conf/aied/UnalASW20,https://doi.org/10.1007/978-3-030-52237-7_40,Using Thinkalouds to Understand Rule Learning and Cognitive Control Mechanisms Within an Intelligent Tutoring System.,2020,AIED (1)
https://dblp.org/rec/conf/hci/LippertGCG19,https://doi.org/10.1007/978-3-030-22341-0_26,Using an Adaptive Intelligent Tutoring System to Promote Learning Affordances for Adults with Low Literacy Skills.,2019,HCI (32)
https://dblp.org/rec/journals/ijet/MamounEM18,https://doi.org/10.3991/IJET.V13I12.8938,Using an Intelligent Tutoring System to Support Learners' WMC in e-learning: Application in Mathematics Learning.,2018,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/conf/smc/VirvouK03,https://doi.org/10.1109/ICSMC.2003.1243845,Web services for an Intelligent tutoring system that operates as a virtual reality game.,2003,SMC
https://dblp.org/rec/conf/its/GirardJ10,https://doi.org/10.1007/978-3-642-13388-6_35,What Do Children Favor as Embodied Pedagogical Agents?,2010,Intelligent Tutoring Systems (1)
https://dblp.org/rec/conf/aied/HuangWLL25,https://doi.org/10.1007/978-3-031-98462-4_6,What Makes Teamwork Work? A Multimodal Case Study on Emotions and Diagnostic Expertise in an Intelligent Tutoring System.,2025,AIED (5)
https://dblp.org/rec/journals/uais/TranWTAT24,https://doi.org/10.1007/S10209-023-00976-1,What are tutors' perceptions of an online tutoring project - Digital Learning Companion - During the COVID-19 pandemic? A case study in Taiwan.,2024,Univers. Access Inf. Soc.
https://dblp.org/rec/conf/aaai/GoswamiMM19,https://doi.org/10.1609/AAAI.V33I01.33019941,What's Most Broken? A Tool to Assist Data-Driven Iterative Improvement of an Intelligent Tutoring System.,2019,AAAI
https://dblp.org/rec/conf/hicss/BucherSS23,,When Learning Turns To Surveillance - Using Pedagogical Agents in Organizations.,2023,HICSS
https://dblp.org/rec/conf/iui/Perez-OrtizDRBK21,https://doi.org/10.1145/3397482.3450721,X5Learn: A Personalised Learning Companion at the Intersection of AI and HCI.,2021,IUI Companion
